,_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,Artist_Name_Artist_Name_jac_qgm_3_qgm_3,Artist_Name_Artist_Name_cos_dlm_dc0_dlm_dc0,Artist_Name_Artist_Name_jac_dlm_dc0_dlm_dc0,Artist_Name_Artist_Name_mel,Artist_Name_Artist_Name_lev_dist,Artist_Name_Artist_Name_lev_sim,Artist_Name_Artist_Name_nmw,Artist_Name_Artist_Name_sw,Released_Released_exm,Released_Released_anm,Released_Released_lev_dist,Released_Released_lev_sim,label,predicted_labels
478,478,1463,70275,0,0.020818214158662363,5,0.0,0.0,0.0,0.0,0.4680134654045105,10.0,0.09090909090909094,-2.0,2.0,0,0.9945517582961863,2.0,0.5,-1,0
479,479,1481,790,0,0.5334233625928426,4,0.0,0.0,0.0,0.0,0.5007122755050659,11.0,0.15384615384615385,-2.0,2.0,0,0.975597609561753,4.0,0.0,-1,0
480,480,1481,7996,0,0.1852176088044022,4,0.0,0.0,0.0,0.0,0.5052909851074219,7.0,0.2222222222222222,0.0,1.0,0,0.9865537848605578,4.0,0.0,-1,0
481,481,1481,64699,0,0.022890616547396436,4,0.19999999999999996,0.0,0.0,0.0,0.4333333373069763,9.0,0.09999999999999998,0.0,2.0,0,0.9890438247011952,4.0,0.0,-1,0
482,482,1481,70275,0,0.021074350764852312,5,0.0,0.0,0.0,0.0,0.4680134654045105,10.0,0.09090909090909094,-2.0,2.0,0,0.9945517582961863,2.0,0.5,-1,0
483,483,1482,790,0,0.5330634278002699,4,0.0,0.0,0.0,0.0,0.5007122755050659,11.0,0.15384615384615385,-2.0,2.0,0,0.975597609561753,4.0,0.0,-1,0
484,484,1482,7996,0,0.18534267133566784,4,0.0,0.0,0.0,0.0,0.5052909851074219,7.0,0.2222222222222222,0.0,1.0,0,0.9865537848605578,4.0,0.0,-1,0
485,485,1482,64699,0,0.022906072736827432,4,0.19999999999999996,0.0,0.0,0.0,0.4333333373069763,9.0,0.09999999999999998,0.0,2.0,0,0.9890438247011952,4.0,0.0,-1,0
486,486,1482,70275,0,0.02108858057630736,5,0.0,0.0,0.0,0.0,0.4680134654045105,10.0,0.09090909090909094,-2.0,2.0,0,0.9945517582961863,2.0,0.5,-1,0
487,487,1651,790,0,0.47849788007268323,4,0.0,0.0,0.0,0.0,0.5007122755050659,11.0,0.15384615384615385,-2.0,2.0,0,0.975597609561753,4.0,0.0,-1,0
488,488,1651,7996,0,0.20647823911955976,4,0.0,0.0,0.0,0.0,0.5052909851074219,7.0,0.2222222222222222,0.0,1.0,0,0.9865537848605578,4.0,0.0,-1,0
489,489,1651,64699,0,0.02551816875067625,4,0.19999999999999996,0.0,0.0,0.0,0.4333333373069763,9.0,0.09999999999999998,0.0,2.0,0,0.9890438247011952,4.0,0.0,-1,0
490,490,1651,70275,0,0.02349341871220212,5,0.0,0.0,0.0,0.0,0.4680134654045105,10.0,0.09090909090909094,-2.0,2.0,0,0.9945517582961863,2.0,0.5,-1,0
491,491,1652,790,0,0.4782082324455206,4,0.0,0.0,0.0,0.0,0.5007122755050659,11.0,0.15384615384615385,-2.0,2.0,0,0.975597609561753,4.0,0.0,-1,0
492,492,1652,7996,0,0.2066033016508254,4,0.0,0.0,0.0,0.0,0.5052909851074219,7.0,0.2222222222222222,0.0,1.0,0,0.9865537848605578,4.0,0.0,-1,0
493,493,1652,64699,0,0.025533624940107247,4,0.19999999999999996,0.0,0.0,0.0,0.4333333373069763,9.0,0.09999999999999998,0.0,2.0,0,0.9890438247011952,4.0,0.0,-1,0
494,494,1652,70275,0,0.023507648523657054,5,0.0,0.0,0.0,0.0,0.4680134654045105,10.0,0.09090909090909094,-2.0,2.0,0,0.9945517582961863,2.0,0.5,-1,0
495,495,1653,790,0,0.4779189352692075,4,0.0,0.0,0.0,0.0,0.5007122755050659,11.0,0.15384615384615385,-2.0,2.0,0,0.975597609561753,4.0,0.0,-1,0
496,496,1653,7996,0,0.20672836418209106,4,0.0,0.0,0.0,0.0,0.5052909851074219,7.0,0.2222222222222222,0.0,1.0,0,0.9865537848605578,4.0,0.0,-1,0
497,497,1653,64699,0,0.025549081129538354,4,0.19999999999999996,0.0,0.0,0.0,0.4333333373069763,9.0,0.09999999999999998,0.0,2.0,0,0.9890438247011952,4.0,0.0,-1,0
498,498,1653,70275,0,0.0235218783351121,5,0.0,0.0,0.0,0.0,0.4680134654045105,10.0,0.09090909090909094,-2.0,2.0,0,0.9945517582961863,2.0,0.5,-1,0
499,499,1654,790,0,0.4776299879081015,4,0.0,0.0,0.0,0.0,0.5007122755050659,11.0,0.15384615384615385,-2.0,2.0,0,0.975597609561753,4.0,0.0,-1,0
500,500,1654,7996,0,0.20685342671335671,4,0.0,0.0,0.0,0.0,0.5052909851074219,7.0,0.2222222222222222,0.0,1.0,0,0.9865537848605578,4.0,0.0,-1,0
501,501,1654,64699,0,0.02556453731896935,4,0.19999999999999996,0.0,0.0,0.0,0.4333333373069763,9.0,0.09999999999999998,0.0,2.0,0,0.9890438247011952,4.0,0.0,-1,0
502,502,1654,70275,0,0.023536108146567036,5,0.0,0.0,0.0,0.0,0.4680134654045105,10.0,0.09090909090909094,-2.0,2.0,0,0.9945517582961863,2.0,0.5,-1,0
503,503,1755,60425,0,0.02904426975589569,4,0.19999999999999996,0.0,0.0,0.0,0.43726852536201477,28.0,0.125,-19.0,1.0,0,0.994535519125683,2.0,0.5,-1,0
504,504,1755,64386,0,0.027257478333799323,5,0.0,0.0,0.0,0.0,0.5467414259910583,26.0,0.1875,-13.0,2.0,0,0.9850968703427719,3.0,0.25,-1,0
505,505,6148,60425,0,0.10174596607364506,3,0.4,0.0,0.0,0.0,0.5277777910232544,12.0,0.0,-3.0,2.0,0,0.994535519125683,2.0,0.5,-1,0
506,506,6148,64386,0,0.09548659646507007,3,0.4,0.0,0.0,0.0,0.4670940041542053,12.0,0.07692307692307687,0.0,2.0,0,0.9850968703427719,3.0,0.25,-1,0
507,507,1808,29713,0,0.06084878672634875,5,0.0,0.06451612903225806,0.0,0.0,0.5634157657623291,11.0,0.3125,1.0,5.0,0,0.9915254237288136,4.0,0.0,-1,0
508,508,1808,32504,0,0.0556239232094512,4,0.19999999999999996,0.034482758620689655,0.0,0.0,0.5970696210861206,10.0,0.23076923076923073,2.0,4.0,0,0.996011964107677,4.0,0.0,-1,0
509,509,1808,50729,0,0.03564036350016753,5,0.0,0.0,0.0,0.0,0.5346736311912537,18.0,0.18181818181818177,-5.0,2.0,1,1.0,0.0,1.0,-1,0
510,510,1808,55243,0,0.03272812845066342,5,0.0,0.0,0.0,0.0,0.4929110109806061,15.0,0.11764705882352944,-2.0,2.0,0,0.9770687936191426,4.0,0.0,-1,0
511,511,1808,77012,0,0.02347686074897415,4,0.19999999999999996,0.0,0.0,0.0,0.4671855866909027,21.0,0.125,-8.0,2.0,0,0.9965104685942173,4.0,0.0,-1,0
512,512,4945,29713,0,0.16642547033285093,4,0.19999999999999996,0.0,0.0,0.0,0.5319237112998962,57.0,0.14925373134328357,-41.0,4.0,0,0.9880774962742176,4.0,0.0,-1,0
513,513,4945,32504,0,0.1521351218311593,5,0.0,0.0,0.0,0.0,0.4532625377178192,60.0,0.10447761194029848,-47.0,4.0,0,0.992548435171386,4.0,0.0,-1,0
514,514,4945,50729,0,0.09747875968381003,5,0.0,0.011111111111111112,0.14142135623730948,0.07142857142857142,0.565983235836029,55.0,0.17910447761194026,-33.0,6.0,0,0.9965226030799801,2.0,0.5,-1,0
515,515,4945,55243,0,0.08951360353347937,4,0.19999999999999996,0.023809523809523808,0.0,0.0,0.5346377491950989,57.0,0.14925373134328357,-40.0,5.0,0,0.9736711376055638,4.0,0.0,-1,0
516,516,4945,77012,0,0.06421077234716666,5,0.0,0.0,0.0,0.0,0.5432559251785278,53.0,0.20895522388059706,-29.0,5.0,0,0.9930452061599603,4.0,0.0,-1,0
517,517,5830,29713,0,0.1962104129505604,5,0.0,0.03125,0.0,0.0,0.5010683536529541,14.0,0.125,-1.0,3.0,0,0.9885685884691849,4.0,0.0,-1,0
518,518,5830,32504,0,0.17936253999507756,4,0.19999999999999996,0.0,0.0,0.0,0.4743589758872986,12.0,0.07692307692307687,1.0,2.0,0,0.9930417495029821,4.0,0.0,-1,0
519,519,5830,50729,0,0.11492440221569511,4,0.19999999999999996,0.0,0.0,0.0,0.5763403177261353,17.0,0.2272727272727273,-4.0,4.0,0,0.9970178926441352,2.0,0.5,-1,0
520,520,5830,55243,0,0.10553373278062383,4,0.19999999999999996,0.0,0.0,0.0,0.5143288373947144,15.0,0.11764705882352944,-2.0,2.0,0,0.974155069582505,4.0,0.0,-1,0
521,521,5830,77012,0,0.07570248792395995,5,0.0,0.0,0.0,0.0,0.5148046612739563,20.0,0.16666666666666663,-7.0,3.0,0,0.9935387673956262,4.0,0.0,-1,0
522,522,1864,7794,0,0.2391583269181422,3,0.25,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
523,523,1864,10423,0,0.1788352681569606,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
524,524,1864,69193,0,0.02693914124261121,5,0.0,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
525,525,1864,73194,0,0.02546656829794791,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
526,526,1895,7794,0,0.2431357454452142,3,0.25,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
527,527,1895,10423,0,0.18180945984841212,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
528,528,1895,69193,0,0.027387163441388584,4,0.19999999999999996,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
529,529,1895,73194,0,0.025890100281443784,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
530,530,1896,7794,0,0.24326404926866818,3,0.25,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
531,531,1896,10423,0,0.1819054015158783,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
532,532,1896,69193,0,0.02740161577038136,4,0.19999999999999996,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
533,533,1896,73194,0,0.025903762603492142,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
534,534,1897,7794,0,0.24339235309212215,3,0.25,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
535,535,1897,10423,0,0.1820013431833445,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
536,536,1897,69193,0,0.027416068099374247,4,0.19999999999999996,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
537,537,1897,73194,0,0.02591742492554039,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
538,538,1898,7794,0,0.24352065691557612,3,0.25,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
539,539,1898,10423,0,0.18209728485081067,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
540,540,1898,69193,0,0.027430520428367022,4,0.19999999999999996,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
541,541,1898,73194,0,0.025931087247588636,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
542,542,1899,7794,0,0.24364896073902997,3,0.25,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
543,543,1899,10423,0,0.18219322651827685,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
544,544,1899,69193,0,0.027444972757359798,4,0.19999999999999996,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
545,545,1899,73194,0,0.025944749569636882,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
546,546,1900,7794,0,0.24377726456248394,4,0.0,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
547,547,1900,10423,0,0.18228916818574303,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
548,548,1900,69193,0,0.027459425086352685,4,0.19999999999999996,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
549,549,1900,73194,0,0.02595841189168513,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
550,550,1901,7794,0,0.2439055683859379,4,0.0,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
551,551,1901,10423,0,0.18238510985320922,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
552,552,1901,69193,0,0.02747387741534546,4,0.19999999999999996,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
553,553,1901,73194,0,0.025972074213733376,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
554,554,1934,7794,0,0.24813959455991785,3,0.25,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
555,555,1934,10423,0,0.1855511848795932,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
556,556,1934,69193,0,0.027950804272108498,3,0.4,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
557,557,1934,73194,0,0.026422930841325742,3,0.4,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
558,558,1935,7794,0,0.24826789838337182,4,0.0,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
559,559,1935,10423,0,0.1856471265470594,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
560,560,1935,69193,0,0.027965256601101274,3,0.4,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
561,561,1935,73194,0,0.0264365931633741,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
562,562,1936,7794,0,0.2483962022068258,4,0.0,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
563,563,1936,10423,0,0.18574306821452558,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
564,564,1936,69193,0,0.02797970893009405,3,0.4,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
565,565,1936,73194,0,0.026450255485422347,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
566,566,1937,7794,0,0.24852450603027976,4,0.0,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
567,567,1937,10423,0,0.18583900988199176,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
568,568,1937,69193,0,0.027994161259086936,3,0.4,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
569,569,1937,73194,0,0.026463917807470594,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
570,570,1938,7794,0,0.24865280985373361,4,0.0,0.0,0.0,0.0,0.4444444477558136,10.0,0.16666666666666663,-6.0,1.0,0,0.9890164752870694,4.0,0.0,-1,0
571,571,1938,10423,0,0.18593495154945794,4,0.19999999999999996,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,0,0.9930104842735896,4.0,0.0,-1,0
572,572,1938,69193,0,0.02800861358807971,3,0.4,0.0,0.0,0.0,0.4833333194255829,4.0,0.19999999999999996,0.0,1.0,0,0.9945382323733863,2.0,0.5,-1,0
573,573,1938,73194,0,0.02647758012951884,4,0.19999999999999996,0.0,0.0,0.0,0.0,9.0,0.09999999999999998,-5.0,1.0,0,0.9880179730404394,4.0,0.0,-1,0
574,574,1885,81632,0,0.0230914347314779,4,0.19999999999999996,0.0,0.0,0.0,0.4833333194255829,9.0,0.09999999999999998,-1.0,1.0,0,0.9990064580228515,1.0,0.75,-1,0
575,575,1886,81632,0,0.023103684829478666,4,0.19999999999999996,0.0,0.0,0.0,0.4833333194255829,9.0,0.09999999999999998,-1.0,1.0,0,0.9990064580228515,1.0,0.75,-1,0
576,576,1891,32273,0,0.05859387103770952,5,0.0,0.0,0.0,0.0,0.0,11.0,0.08333333333333337,-7.0,1.0,0,0.9970044932601099,4.0,0.0,-1,0
577,577,1891,48722,0,0.03881203563072122,4,0.19999999999999996,0.0,0.0,0.0,0.0,8.0,0.11111111111111116,-4.0,1.0,0,0.9965052421367948,4.0,0.0,-1,0
578,578,1891,49608,0,0.03811885179809704,5,0.0,0.0,0.0,0.0,0.4375,14.0,0.125,-10.0,2.0,0,0.99900149775337,1.0,0.75,-1,0
579,579,1891,70514,0,0.026817369600363072,4,0.19999999999999996,0.0,0.0,0.0,0.0,12.0,0.07692307692307687,-8.0,1.0,0,0.9775336994508238,4.0,0.0,-1,0
580,580,1893,39400,0,0.048045685279187844,5,0.0,0.0,0.0,0.0,0.483753502368927,14.0,0.17647058823529416,0.0,3.0,0,0.991579990094106,2.0,0.5,-1,0
581,581,2018,3868,0,0.5217166494312306,3,0.25,0.0,0.0,0.0,0.38455986976623535,13.0,0.0714285714285714,-2.0,2.0,0,0.9800895968143355,3.0,0.25,-1,0
582,582,2018,36137,0,0.05584304175775523,4,0.19999999999999996,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1,1.0,0.0,1.0,-1,1
583,583,2018,61070,0,0.03304404781398396,4,0.19999999999999996,0.0,0.0,0.0,0.5463869571685791,10.0,0.23076923076923073,1.0,3.0,0,0.9985067197610752,1.0,0.75,-1,0
584,584,2019,3868,0,0.5219751809720785,4,0.0,0.0,0.0,0.0,0.38455986976623535,13.0,0.0714285714285714,-2.0,2.0,0,0.9800895968143355,3.0,0.25,-1,0
585,585,2019,36137,0,0.055870714226416096,4,0.19999999999999996,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1,1.0,0.0,1.0,-1,1
586,586,2019,61070,0,0.03306042246602259,4,0.19999999999999996,0.0,0.0,0.0,0.5463869571685791,10.0,0.23076923076923073,1.0,3.0,0,0.9985067197610752,1.0,0.75,-1,0
587,587,2046,3868,0,0.5289555325749742,4,0.0,0.0,0.0,0.0,0.38455986976623535,13.0,0.0714285714285714,-2.0,2.0,0,0.9800895968143355,3.0,0.25,-1,0
588,588,2046,36137,0,0.05661787088026127,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1,1.0,0.0,1.0,-1,1
589,589,2046,61070,0,0.03350253807106596,4,0.19999999999999996,0.0,0.0,0.0,0.5463869571685791,10.0,0.23076923076923073,1.0,3.0,0,0.9985067197610752,1.0,0.75,-1,0
590,590,2059,3868,0,0.5323164426059979,4,0.0,0.0,0.0,0.0,0.38455986976623535,13.0,0.0714285714285714,-2.0,2.0,0,0.9800895968143355,3.0,0.25,-1,0
591,591,2059,36137,0,0.05697761297285331,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1,1.0,0.0,1.0,-1,1
592,592,2059,61070,0,0.03371540854756838,4,0.19999999999999996,0.0,0.0,0.0,0.5463869571685791,10.0,0.23076923076923073,1.0,3.0,0,0.9985067197610752,1.0,0.75,-1,0
593,593,2060,3868,0,0.532574974146846,3,0.25,0.0,0.0,0.0,0.38455986976623535,13.0,0.0714285714285714,-2.0,2.0,0,0.9800895968143355,3.0,0.25,-1,0
594,594,2060,36137,0,0.057005285441514286,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1,1.0,0.0,1.0,-1,1
595,595,2060,61070,0,0.03373178319960701,3,0.4,0.0,0.0,0.0,0.5463869571685791,10.0,0.23076923076923073,1.0,3.0,0,0.9985067197610752,1.0,0.75,-1,0
596,596,2061,3868,0,0.5328335056876938,3,0.25,0.0,0.0,0.0,0.38455986976623535,13.0,0.0714285714285714,-2.0,2.0,0,0.9800895968143355,3.0,0.25,-1,0
597,597,2061,36137,0,0.05703295791017515,4,0.19999999999999996,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1,1.0,0.0,1.0,-1,1
598,598,2061,61070,0,0.033748157851645644,4,0.19999999999999996,0.0,0.0,0.0,0.5463869571685791,10.0,0.23076923076923073,1.0,3.0,0,0.9985067197610752,1.0,0.75,-1,0
599,599,2253,3868,0,0.5824715615305067,4,0.0,0.0,0.0,0.0,0.38455986976623535,13.0,0.0714285714285714,-2.0,2.0,0,0.9800895968143355,3.0,0.25,-1,0
600,600,2253,36137,0,0.06234607189307362,4,0.19999999999999996,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1,1.0,0.0,1.0,-1,1
601,601,2253,61070,0,0.036892091043065345,5,0.0,0.0,0.0,0.0,0.5463869571685791,10.0,0.23076923076923073,1.0,3.0,0,0.9985067197610752,1.0,0.75,-1,0
602,602,2254,3868,0,0.5827300930713547,4,0.0,0.0,0.0,0.0,0.38455986976623535,13.0,0.0714285714285714,-2.0,2.0,0,0.9800895968143355,3.0,0.25,-1,0
603,603,2254,36137,0,0.062373744361734484,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1,1.0,0.0,1.0,-1,1
604,604,2254,61070,0,0.036908465695103976,5,0.0,0.0,0.0,0.0,0.5463869571685791,10.0,0.23076923076923073,1.0,3.0,0,0.9985067197610752,1.0,0.75,-1,0
605,605,2255,3868,0,0.5829886246122027,4,0.0,0.0,0.0,0.0,0.38455986976623535,13.0,0.0714285714285714,-2.0,2.0,0,0.9800895968143355,3.0,0.25,-1,0
606,606,2255,36137,0,0.06240141683039546,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1,1.0,0.0,1.0,-1,1
607,607,2255,61070,0,0.03692484034714261,5,0.0,0.0,0.0,0.0,0.5463869571685791,10.0,0.23076923076923073,1.0,3.0,0,0.9985067197610752,1.0,0.75,-1,0
608,608,2256,3868,0,0.5832471561530507,4,0.0,0.0,0.0,0.0,0.38455986976623535,13.0,0.0714285714285714,-2.0,2.0,0,0.9800895968143355,3.0,0.25,-1,0
609,609,2256,36137,0,0.06242908929905633,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1,1.0,0.0,1.0,-1,1
610,610,2256,61070,0,0.03694121499918124,5,0.0,0.0,0.0,0.0,0.5463869571685791,10.0,0.23076923076923073,1.0,3.0,0,0.9985067197610752,1.0,0.75,-1,0
611,611,2058,35430,0,0.05808636748518203,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1,1.0,0.0,1.0,-1,1
612,612,3181,35430,0,0.08978267005362683,4,0.19999999999999996,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1,1.0,0.0,1.0,-1,1
613,613,2064,50197,0,0.04111799509930869,4,0.19999999999999996,0.0,0.0,0.0,0.44999998807907104,16.0,0.19999999999999996,-6.0,2.0,0,0.9950347567030785,1.0,0.75,-1,0
614,614,2064,79505,0,0.025960631406829804,5,0.0,0.0625,0.0,0.0,0.6600000262260437,8.0,0.19999999999999996,-5.0,1.0,1,1.0,0.0,1.0,-1,0
615,615,2078,50197,0,0.04139689622885834,4,0.19999999999999996,0.0,0.0,0.0,0.44999998807907104,16.0,0.19999999999999996,-6.0,2.0,0,0.9950347567030785,1.0,0.75,-1,0
616,616,2078,79505,0,0.02613672096094588,5,0.0,0.0625,0.0,0.0,0.6600000262260437,8.0,0.19999999999999996,-5.0,1.0,1,1.0,0.0,1.0,-1,0
617,617,2084,50197,0,0.0415164252843796,4,0.19999999999999996,0.0,0.0,0.0,0.44999998807907104,16.0,0.19999999999999996,-6.0,2.0,0,0.9950347567030785,1.0,0.75,-1,0
618,618,2084,79505,0,0.02621218791270985,5,0.0,0.0625,0.0,0.0,0.6600000262260437,8.0,0.19999999999999996,-5.0,1.0,1,1.0,0.0,1.0,-1,0
619,619,2090,50197,0,0.04163595433990075,3,0.4,0.0,0.0,0.0,0.44999998807907104,16.0,0.19999999999999996,-6.0,2.0,0,0.9950347567030785,1.0,0.75,-1,0
620,620,2090,79505,0,0.02628765486447393,4,0.19999999999999996,0.0625,0.0,0.0,0.6600000262260437,8.0,0.19999999999999996,-5.0,1.0,1,1.0,0.0,1.0,-1,0
621,621,2095,50197,0,0.04173556188616845,3,0.4,0.0,0.0,0.0,0.44999998807907104,16.0,0.19999999999999996,-6.0,2.0,0,0.9950347567030785,1.0,0.75,-1,0
622,622,2095,79505,0,0.026350543990943942,4,0.19999999999999996,0.0625,0.0,0.0,0.6600000262260437,8.0,0.19999999999999996,-5.0,1.0,1,1.0,0.0,1.0,-1,0
623,623,2097,50197,0,0.04177540490467557,2,0.6,0.0,0.0,0.0,0.44999998807907104,16.0,0.19999999999999996,-6.0,2.0,0,0.9950347567030785,1.0,0.75,-1,0
